time,leek_price,onion__price,onion_whole_price,leek_whole_price,mt,mlt,mht,mm,dmm,ms,rh,sun,solar,g_onion_area,g_onion_output,onion_area,onion_output,barley_area,barley_output,total.cpi,b.cpi,vege.cpi,g.onion.cpi,onion.cpi,disel.cpi,onion_export,onion_import,onion_exp.amo,onion_imp.amo,leek_export,leek_import,leek_exp.amo,leek_imp.amo,seasonal,20ago_sea,60ago_sea,120ago_sea,240ago_sea,trend,20ago_tre,60ago_tre,120ago_tre,240ago_tre,remainder,1ago_rem,2ago_rem,3ago_rem,4ago_rem,5ago_rem,6ago_rem,7ago_rem,8ago_rem,9ago_rem,10ago_rem,11ago_rem,12ago_rem,13ago_rem,14ago_rem,15ago_rem,16ago_rem,17ago_rem,18ago_rem,19ago_rem,20ago_rem,40ago_rem,60ago_rem,120ago_rem,240ago_rem
2009-02-24,1100,1500,1300,900,8.4,13.2,4.1,1,14,1.5,71,2.2,7.93,12821,367936,15392,1035076,34409,158138,86.916,87.99,78.432,62.087,95.241,99.435,0,1852,0,399,0,8.3,0,9,122.7704299,-53.23808666,-0.09809308,-33.20193986,32.58266474,1246.868144,1187.100637,1112.513584,1160.976299,1458.076335,-269.6385739,-367.8505325,-532.3437408,-509.5735481,-506.9847458,-387.9468488,-354.253632,-349.7098165,-322.1378626,-284.0812442,-292.2794849,-245.0282677,-230.30086,-208.6210713,-170.274616,130.786125,701.1801994,798.5742738,491.6826339,480.0290892,466.1374493,58.96259409,87.58450952,-127.7743595,309.3410003
2009-02-25,1100,1500,1400,900,6.1,10.5,1.2,2.9,9.5,2.6,66,2.6,10.03,12821,367936,15392,1035076,34409,158138,86.916,87.99,78.432,62.087,95.241,99.435,0,1852,0,399,0,8.3,0,9,117.9510449,-70.11810191,-17.82571968,-10.74151755,32.37202636,1249.856519,1190.089013,1114.253404,1158.938902,1456.330469,-267.8075643,-269.6385739,-367.8505325,-532.3437408,-509.5735481,-506.9847458,-387.9468488,-354.253632,-349.7098165,-322.1378626,-284.0812442,-292.2794849,-245.0282677,-230.30086,-208.6210713,-170.274616,130.786125,701.1801994,798.5742738,491.6826339,480.0290892,50.12965263,103.5723152,-148.1973845,311.2975049
2009-02-26,1100,1500,1400,800,4.6,9.9,0,0.1,2.5,1.9,49,4.2,11.9,12821,367936,15392,1035076,34409,158138,86.916,87.99,78.432,62.087,95.241,99.435,0,1852,0,399,0,8.3,0,9,89.89356465,-84.76002193,-34.35816012,-13.88476399,20.9616487,1252.844895,1193.077388,1115.993225,1156.901505,1454.584603,-242.7384594,-267.8075643,-269.6385739,-367.8505325,-532.3437408,-509.5735481,-506.9847458,-387.9468488,-354.253632,-349.7098165,-322.1378626,-284.0812442,-292.2794849,-245.0282677,-230.30086,-208.6210713,-170.274616,130.786125,701.1801994,798.5742738,491.6826339,244.6232534,118.3649348,-143.0167408,324.4537488
2009-02-27,1100,1500,1400,800,5.2,10.3,0.8,0.4,5.5,1.9,47,5.8,12.65,12821,367936,15392,1035076,34409,158138,86.916,87.99,78.432,62.087,95.241,99.435,0,1852,0,399,0,8.3,0,9,79.12179871,-94.64003718,-41.50964818,-2.677589384,13.39833075,1255.83327,1196.065763,1117.733046,1154.864107,1452.838736,-234.9550688,-242.7384594,-267.8075643,-269.6385739,-367.8505325,-532.3437408,-509.5735481,-506.9847458,-387.9468488,-354.253632,-349.7098165,-322.1378626,-284.0812442,-292.2794849,-245.0282677,-230.30086,-208.6210713,-170.274616,130.786125,701.1801994,798.5742738,257.4025685,-76.22339808,47.81348193,333.762933
2009-03-02,1100,1500,1450,800,3.4,8.3,-2.7,0.9,11.8,2.2,58,4.1,11.53,12821,367936,15392,1035076,34409,158138,87.543,87.834,81.406,60.898,107.036,100.734,0,6328,0,1392,0,10.3,0,11,58.8738423,-100.2343382,-38.42304101,59.14937672,52.83043589,1258.821645,1199.054139,1119.472867,1152.82671,1451.09287,-217.6954877,-234.9550688,-242.7384594,-267.8075643,-269.6385739,-367.8505325,-532.3437408,-509.5735481,-506.9847458,-387.9468488,-354.253632,-349.7098165,-322.1378626,-284.0812442,-292.2794849,-245.0282677,-230.30086,-208.6210713,-170.274616,130.786125,701.1801994,362.2771217,-81.04982616,-11.97608688,296.0766941
2009-03-03,1100,1500,1450,800,2.8,5.6,0.8,5.3,13,1.8,84,0.3,4.75,12821,367936,15392,1035076,34409,158138,87.543,87.834,81.406,60.898,107.036,100.734,0,6328,0,1392,0,10.3,0,11,51.95921922,-132.8286391,-21.33643383,47.30967615,57.41472904,1261.810021,1202.042514,1121.212688,1150.789313,1449.347004,-213.76924,-217.6954877,-234.9550688,-242.7384594,-267.8075643,-269.6385739,-367.8505325,-532.3437408,-509.5735481,-506.9847458,-387.9468488,-354.253632,-349.7098165,-322.1378626,-284.0812442,-292.2794849,-245.0282677,-230.30086,-208.6210713,-170.274616,130.786125,372.4850082,-99.87625424,1.901010984,293.2382672
2009-03-04,1100,1500,1450,800,4.4,10.7,0.1,0,0.5,1.5,71,6.7,14.94,12821,367936,15392,1035076,34409,158138,87.543,87.834,81.406,60.898,107.036,100.734,0,6328,0,1392,0,10.3,0,11,74.56840566,-134.7562734,-36.20220761,37.99378511,53.29310838,1264.798396,1205.030889,1122.952509,1148.751916,1447.601138,-239.3668017,-213.76924,-217.6954877,-234.9550688,-242.7384594,-267.8075643,-269.6385739,-367.8505325,-532.3437408,-509.5735481,-506.9847458,-387.9468488,-354.253632,-349.7098165,-322.1378626,-284.0812442,-292.2794849,-245.0282677,-230.30086,-208.6210713,-170.274616,381.3119424,-86.75030137,13.25429932,299.1057541
2009-03-05,1100,1500,1500,800,5.7,10.2,0.8,6.6,17.5,1.5,82,0.1,4.13,12821,367936,15392,1035076,34409,158138,87.543,87.834,81.406,60.898,107.036,100.734,0,6328,0,1392,0,10.3,0,11,58.12997305,-99.39819344,-56.40131471,4.1064655,35.60005915,1267.786771,1208.019265,1124.69233,1146.714518,1445.855271,-225.9167445,-239.3668017,-213.76924,-217.6954877,-234.9550688,-242.7384594,-267.8075643,-269.6385739,-367.8505325,-532.3437408,-509.5735481,-506.9847458,-387.9468488,-354.253632,-349.7098165,-322.1378626,-284.0812442,-292.2794849,-245.0282677,-230.30086,-208.6210713,339.9484003,-68.29101517,-150.8209838,518.5446695
2009-03-06,1000,1500,1550,800,4.2,8.2,-0.4,0.1,7.5,4.1,55,8.3,16.91,12821,367936,15392,1035076,34409,158138,87.543,87.834,81.406,60.898,107.036,100.734,0,6328,0,1392,0,10.3,0,11,42.02487378,-80.70678012,-73.40994563,-7.257044588,21.76415278,1270.775147,1211.00764,1126.432151,1144.677121,1444.109405,-312.8000205,-225.9167445,-239.3668017,-213.76924,-217.6954877,-234.9550688,-242.7384594,-267.8075643,-269.6385739,-367.8505325,-532.3437408,-509.5735481,-506.9847458,-387.9468488,-354.253632,-349.7098165,-322.1378626,-284.0812442,-292.2794849,-245.0282677,-230.30086,250.4896202,-53.02220515,-137.4200764,534.1264421
2009-03-09,1000,1500,1550,800,7.3,14.7,1.3,0,0,1.9,51,6.6,15.12,12821,367936,15392,1035076,34409,158138,87.543,87.834,81.406,60.898,107.036,100.734,0,6328,0,1392,0,10.3,0,11,40.30072689,-68.96774776,-72.18048131,11.23658818,13.35681783,1273.763522,1213.996015,1128.171972,1142.639724,1442.363539,-314.064249,-312.8000205,-225.9167445,-239.3668017,-213.76924,-217.6954877,-234.9550688,-242.7384594,-267.8075643,-269.6385739,-367.8505325,-532.3437408,-509.5735481,-506.9847458,-387.9468488,-354.253632,-349.7098165,-322.1378626,-284.0812442,-292.2794849,-245.0282677,242.3165543,44.00850963,-153.8763119,544.2796433
2009-03-10,1000,1500,1500,800,5.9,12.2,1,0,0,2.8,43,9.8,19.31,12821,367936,15392,1035076,34409,158138,87.543,87.834,81.406,60.898,107.036,100.734,0,6328,0,1392,0,10.3,0,11,49.57658,-24.70490587,-77.28435033,7.492125711,15.94948289,1276.751897,1216.984391,1129.911793,1140.602326,1440.617673,-326.3284774,-314.064249,-312.8000205,-225.9167445,-239.3668017,-213.76924,-217.6954877,-234.9550688,-242.7384594,-267.8075643,-269.6385739,-367.8505325,-532.3437408,-509.5735481,-506.9847458,-387.9468488,-354.253632,-349.7098165,-322.1378626,-284.0812442,-292.2794849,259.8577742,-52.62744226,-148.0944521,543.4328445
2009-03-11,1000,1500,1500,800,4.8,12,-0.5,0,0,1.9,40,7.1,15.94,12821,367936,15392,1035076,34409,158138,87.543,87.834,81.406,60.898,107.036,100.734,0,6328,0,1392,0,10.3,0,11,69.97876299,-35.89152187,-75.10250506,13.6048061,-12.45785205,1279.740273,1219.972766,1131.651613,1138.564929,1438.871806,-349.7190357,-326.3284774,-314.064249,-312.8000205,-225.9167445,-239.3668017,-213.76924,-217.6954877,-234.9550688,-242.7384594,-267.8075643,-269.6385739,-367.8505325,-532.3437408,-509.5735481,-506.9847458,-387.9468488,-354.253632,-349.7098165,-322.1378626,-284.0812442,294.0656607,-56.54910844,-152.1697352,573.5860457
2009-03-12,1000,1500,1450,800,7.4,14.3,-1.2,2,46.5,2.3,49,5,13.05,12821,367936,15392,1035076,34409,158138,87.543,87.834,81.406,60.898,107.036,100.734,0,6328,0,1392,0,10.3,0,11,74.03659169,-50.8232788,-46.39100201,14.19367696,-23.24613938,1282.728648,1222.961141,1133.391434,1136.527532,1437.12594,-356.7652398,-349.7190357,-326.3284774,-314.064249,-312.8000205,-225.9167445,-239.3668017,-213.76924,-217.6954877,-234.9550688,-242.7384594,-267.8075643,-269.6385739,-367.8505325,-532.3437408,-509.5735481,-506.9847458,-387.9468488,-354.253632,-349.7098165,-322.1378626,311.568019,-87.00043239,-150.7212088,586.1201993
2009-03-13,1000,1500,1400,800,5.6,10.1,-0.1,16.4,92,4,74,0.6,3.86,12821,367936,15392,1035076,34409,158138,87.543,87.834,81.406,60.898,107.036,100.734,0,6328,0,1392,0,10.3,0,11,64.83366907,-26.23970022,-30.6756955,-28.40792836,-21.74871242,1285.717023,1225.949517,1135.131255,1134.490134,1435.380074,-350.5506925,-356.7652398,-349.7190357,-326.3284774,-314.064249,-312.8000205,-225.9167445,-239.3668017,-213.76924,-217.6954877,-234.9550688,-242.7384594,-267.8075643,-269.6385739,-367.8505325,-532.3437408,-509.5735481,-506.9847458,-387.9468488,-354.253632,-349.7098165,326.7568665,-4.455559795,393.9177939,586.3686385
2009-03-16,1000,1500,1350,800,11,17.3,5.1,0,0,3,62,5.7,13.42,12821,367936,15392,1035076,34409,158138,87.543,87.834,81.406,60.898,107.036,100.734,0,6328,0,1392,0,10.3,0,11,32.58266474,-24.68426005,-40.91269631,-14.63630584,23.98680978,1288.705399,1228.937892,1136.871076,1132.452737,1433.634208,-321.2880635,-350.5506925,-356.7652398,-349.7190357,-326.3284774,-314.064249,-312.8000205,-225.9167445,-239.3668017,-213.76924,-217.6954877,-234.9550688,-242.7384594,-267.8075643,-269.6385739,-367.8505325,-532.3437408,-509.5735481,-506.9847458,-387.9468488,-354.253632,342.0725934,54.04162011,82.18356864,542.3789826
2009-03-17,1000,1700,1300,600,12.9,21.2,3.4,0,0,2.7,53,9,17.99,12821,367936,15392,1035076,34409,158138,87.543,87.834,81.406,60.898,107.036,100.734,0,6328,0,1392,0,10.3,0,11,32.37202636,6.020581356,-44.9753761,-3.744553994,25.38899864,1291.693774,1231.926267,1138.610897,1130.41534,1431.888341,-324.0658005,-321.2880635,-350.5506925,-356.7652398,-349.7190357,-326.3284774,-314.064249,-312.8000205,-225.9167445,-239.3668017,-213.76924,-217.6954877,-234.9550688,-242.7384594,-267.8075643,-269.6385739,-367.8505325,-532.3437408,-509.5735481,-506.9847458,-387.9468488,337.1025877,206.364479,73.32921409,542.7226599
2009-03-18,1000,1700,1300,700,16.9,21.7,11.7,0,0,3.3,67,3.2,9.76,12821,367936,15392,1035076,34409,158138,87.543,87.834,81.406,60.898,107.036,100.734,0,6328,0,1392,0,10.3,0,11,20.9616487,122.0701031,-42.25519667,23.54309263,71.00614456,1294.813834,1234.914643,1140.350718,1128.377943,1430.142475,-315.7754826,-324.0658005,-321.2880635,-350.5506925,-356.7652398,-349.7190357,-326.3284774,-314.064249,-312.8000205,-225.9167445,-239.3668017,-213.76924,-217.6954877,-234.9550688,-242.7384594,-267.8075643,-269.6385739,-367.8505325,-532.3437408,-509.5735481,-506.9847458,359.3183042,201.9044787,48.07896477,498.8513803
2009-03-19,1000,1700,1350,850,16,22.5,9.6,0.8,10.5,2.3,77,3.1,9.36,12821,367936,15392,1035076,34409,158138,87.543,87.834,81.406,60.898,107.036,100.734,0,6328,0,1392,0,10.3,0,11,13.39833075,121.67053,-33.62472774,30.27443282,46.7476128,1297.933894,1237.903018,1142.090539,1126.340545,1428.396609,-311.3322244,-315.7754826,-324.0658005,-321.2880635,-350.5506925,-356.7652398,-349.7190357,-326.3284774,-314.064249,-312.8000205,-225.9167445,-239.3668017,-213.76924,-217.6954877,-234.9550688,-242.7384594,-267.8075643,-269.6385739,-367.8505325,-532.3437408,-509.5735481,452.2024915,91.53418882,-156.6149781,324.8557783
2009-03-20,1000,1500,1350,850,11,17.2,6.2,0.2,2,2.5,64,6.9,18.03,12821,367936,15392,1035076,34409,158138,87.543,87.834,81.406,60.898,107.036,100.734,0,6328,0,1392,0,10.3,0,11,52.83043589,141.4523474,-39.622991,57.04305799,46.96490289,1301.053953,1240.891393,1143.83036,1124.303148,1426.650743,-353.8843894,-311.3322244,-315.7754826,-324.0658005,-321.2880635,-350.5506925,-356.7652398,-349.7190357,-326.3284774,-314.064249,-312.8000205,-225.9167445,-239.3668017,-213.76924,-217.6954877,-234.9550688,-242.7384594,-267.8075643,-269.6385739,-367.8505325,-532.3437408,444.7187847,95.79263118,-181.346206,326.3843544
2009-03-23,1000,1500,1350,750,6.5,11.7,2.1,0.5,10,2.6,57,6.3,16.55,12821,367936,15392,1035076,34409,158138,87.543,87.834,81.406,60.898,107.036,100.734,0,6328,0,1392,0,10.3,0,11,57.41472904,123.9707638,-14.47248916,33.92850491,50.99481786,1304.174013,1243.879769,1145.570181,1123.867019,1424.904876,-361.5887423,-353.8843894,-311.3322244,-315.7754826,-324.0658005,-321.2880635,-350.5506925,-356.7652398,-349.7190357,-326.3284774,-314.064249,-312.8000205,-225.9167445,-239.3668017,-213.76924,-217.6954877,-234.9550688,-242.7384594,-267.8075643,-269.6385739,-367.8505325,456.4021825,68.90230844,-157.795524,324.1003057
2009-03-24,900,1500,1350,600,4.8,10.4,-0.5,0,5,2.7,43,7.2,16.39,12821,367936,15392,1035076,34409,158138,87.543,87.834,81.406,60.898,107.036,100.734,0,6328,0,1392,0,10.3,0,11,53.29310838,122.7704299,-6.272595711,54.90934268,41.95164369,1307.294073,1246.868144,1147.310002,1123.43089,1423.15901,-460.5871815,-361.5887423,-353.8843894,-311.3322244,-315.7754826,-324.0658005,-321.2880635,-350.5506925,-356.7652398,-349.7190357,-326.3284774,-314.064249,-312.8000205,-225.9167445,-239.3668017,-213.76924,-217.6954877,-234.9550688,-242.7384594,-267.8075643,-269.6385739,466.1374493,58.96259409,-178.3402329,334.8893461
2009-03-25,900,1500,1300,750,3.7,8.3,-0.9,0,0.8,3.6,44,10,21.61,12821,367936,15392,1035076,34409,158138,87.543,87.834,81.406,60.898,107.036,100.734,0,6328,0,1392,0,10.3,0,11,35.60005915,117.9510449,0.820524853,58.32257536,41.6636875,1310.414133,1249.856519,1149.049823,1122.994761,1421.413144,-446.014192,-460.5871815,-361.5887423,-353.8843894,-311.3322244,-315.7754826,-324.0658005,-321.2880635,-350.5506925,-356.7652398,-349.7190357,-326.3284774,-314.064249,-312.8000205,-225.9167445,-239.3668017,-213.76924,-217.6954877,-234.9550688,-242.7384594,-267.8075643,480.0290892,50.12965263,-181.3173367,336.9231685
2009-03-26,900,1500,1300,900,5.5,11.2,-0.2,1.7,15,3.2,56,6.4,14.07,12821,367936,15392,1035076,34409,158138,87.543,87.834,81.406,60.898,107.036,100.734,0,6328,0,1392,0,10.3,0,11,21.76415278,89.89356465,4.587103142,27.9517225,70.51884741,1313.534193,1252.844895,1150.789643,1122.558632,1418.601246,-435.2983454,-446.014192,-460.5871815,-361.5887423,-353.8843894,-311.3322244,-315.7754826,-324.0658005,-321.2880635,-350.5506925,-356.7652398,-349.7190357,-326.3284774,-314.064249,-312.8000205,-225.9167445,-239.3668017,-213.76924,-217.6954877,-234.9550688,-242.7384594,491.6826339,244.6232534,-150.5103549,310.8799071
2009-03-27,900,1500,1100,800,5,10.7,-0.5,0,2,3.1,41,10.5,21.96,12821,367936,15392,1035076,34409,158138,87.543,87.834,81.406,60.898,107.036,100.734,0,6328,0,1392,0,10.3,0,11,13.35681783,79.12179871,-9.932032855,44.36923755,97.05141924,1316.654252,1255.83327,1152.529464,1122.122504,1415.789347,-430.0110703,-435.2983454,-446.014192,-460.5871815,-361.5887423,-353.8843894,-311.3322244,-315.7754826,-324.0658005,-321.2880635,-350.5506925,-356.7652398,-349.7190357,-326.3284774,-314.064249,-312.8000205,-225.9167445,-239.3668017,-213.76924,-217.6954877,-234.9550688,798.5742738,257.4025685,-166.4917411,287.1592337
2009-03-30,900,1500,900,700,7.4,12.4,3.1,0.8,6,2,63,4.4,14.71,12821,367936,15392,1035076,34409,158138,87.543,87.834,81.406,60.898,107.036,100.734,0,6328,0,1392,0,10.3,0,11,15.94948289,58.8738423,-16.54640695,54.12008594,163.1488073,1319.774312,1258.821645,1154.269285,1121.686375,1412.977449,-435.7237952,-430.0110703,-435.2983454,-446.014192,-460.5871815,-361.5887423,-353.8843894,-311.3322244,-315.7754826,-324.0658005,-321.2880635,-350.5506925,-356.7652398,-349.7190357,-326.3284774,-314.064249,-312.8000205,-225.9167445,-239.3668017,-213.76924,-217.6954877,701.1801994,362.2771217,-175.8064605,223.8737441
2009-03-31,900,1500,1000,700,6.7,11.4,3.4,1.5,17.4,2.7,63,5.2,15.51,12821,367936,15392,1035076,34409,158138,87.543,87.834,81.406,60.898,107.036,100.734,0,6328,0,1392,0,10.3,0,11,-12.45785205,51.95921922,-28.49411437,24.29950575,109.6105805,1322.894372,1261.810021,1156.009106,1121.250246,1410.16555,-410.43652,-435.7237952,-430.0110703,-435.2983454,-446.014192,-460.5871815,-361.5887423,-353.8843894,-311.3322244,-315.7754826,-324.0658005,-321.2880635,-350.5506925,-356.7652398,-349.7190357,-326.3284774,-314.064249,-312.8000205,-225.9167445,-239.3668017,-213.76924,130.786125,372.4850082,-145.5497515,280.2238692
2009-04-01,900,1500,1000,700,5.3,10.1,1,0.1,9.5,3.2,57,7.2,16.04,12821,367936,15392,1035076,34409,158138,88.17,87.912,85.556,54.201,126.757,100.003,0,11822,1,2574,0,8.7,0,10,-23.24613938,74.56840566,-39.06086942,24.05035414,79.24946207,1326.014432,1264.798396,1157.748927,1120.814117,1407.353652,-402.7682925,-410.43652,-435.7237952,-430.0110703,-435.2983454,-446.014192,-460.5871815,-361.5887423,-353.8843894,-311.3322244,-315.7754826,-324.0658005,-321.2880635,-350.5506925,-356.7652398,-349.7190357,-326.3284774,-314.064249,-312.8000205,-225.9167445,-239.3668017,-170.274616,381.3119424,-144.8644709,213.3968862
2009-04-02,900,1500,1100,700,7.4,14.9,0,0,0,2.4,53,10.9,22.89,12821,367936,15392,1035076,34409,158138,88.17,87.912,85.556,54.201,126.757,100.003,0,11822,1,2574,0,8.7,0,10,-21.74871242,58.12997305,0.56285173,17.46786919,60.98358169,1329.134492,1267.786771,1159.488748,1120.377988,1404.541753,-407.3857792,-402.7682925,-410.43652,-435.7237952,-430.0110703,-435.2983454,-446.014192,-460.5871815,-361.5887423,-353.8843894,-311.3322244,-315.7754826,-324.0658005,-321.2880635,-350.5506925,-356.7652398,-349.7190357,-326.3284774,-314.064249,-312.8000205,-225.9167445,-208.6210713,339.9484003,-137.8458571,234.474665
2009-04-03,900,1500,1100,650,9.5,15.6,4.3,0,0,2.1,46,3.7,15.64,12821,367936,15392,1035076,34409,158138,88.17,87.912,85.556,54.201,126.757,100.003,0,11822,1,2574,0,8.7,0,10,23.98680978,42.02487378,88.28181097,1.980622336,108.2415108,1332.254551,1270.775147,1161.228569,1119.941859,1401.729855,-456.2413612,-407.3857792,-402.7682925,-410.43652,-435.7237952,-430.0110703,-435.2983454,-446.014192,-460.5871815,-361.5887423,-353.8843894,-311.3322244,-315.7754826,-324.0658005,-321.2880635,-350.5506925,-356.7652398,-349.7190357,-326.3284774,-314.064249,-312.8000205,-230.30086,250.4896202,-121.9224813,290.0286343
2009-04-06,900,1500,950,650,11.4,18.9,3.4,0,0,2.5,49,11,22.4,12821,367936,15392,1035076,34409,158138,88.17,87.912,85.556,54.201,126.757,100.003,0,11822,1,2574,0,8.7,0,10,25.38899864,40.30072689,94.71505593,1.731470721,73.30896378,1335.374611,1273.763522,1162.96839,1119.50573,1398.917956,-460.7636099,-456.2413612,-407.3857792,-402.7682925,-410.43652,-435.7237952,-430.0110703,-435.2983454,-446.014192,-460.5871815,-361.5887423,-353.8843894,-311.3322244,-315.7754826,-324.0658005,-321.2880635,-350.5506925,-356.7652398,-349.7190357,-326.3284774,-314.064249,-245.0282677,242.3165543,-121.2372008,27.77307976
2009-04-07,900,1500,950,700,13.7,22.4,5,0,0,2.2,48,10.8,22.19,12821,367936,15392,1035076,34409,158138,88.17,87.912,85.556,54.201,126.757,100.003,0,11822,1,2574,0,8.7,0,10,71.00614456,49.57658,75.43401517,3.720414344,53.09070245,1338.494671,1276.751897,1164.708211,1119.069601,1396.106058,-509.5008156,-460.7636099,-456.2413612,-407.3857792,-402.7682925,-410.43652,-435.7237952,-430.0110703,-435.2983454,-446.014192,-460.5871815,-361.5887423,-353.8843894,-311.3322244,-315.7754826,-324.0658005,-321.2880635,-350.5506925,-356.7652398,-349.7190357,-326.3284774,-292.2794849,259.8577742,-122.7900155,-149.1967605
2009-04-08,900,1500,950,700,14.2,23.2,6.3,0,0,1.6,51,10.5,21.18,12821,367936,15392,1035076,34409,158138,88.17,87.912,85.556,54.201,126.757,100.003,0,11822,1,2574,0,8.7,0,10,46.7476128,69.97876299,39.48630774,5.85221511,21.11053635,1341.614731,1279.740273,1166.448032,1118.633472,1393.29416,-488.3623436,-509.5008156,-460.7636099,-456.2413612,-407.3857792,-402.7682925,-410.43652,-435.7237952,-430.0110703,-435.2983454,-446.014192,-460.5871815,-361.5887423,-353.8843894,-311.3322244,-315.7754826,-324.0658005,-321.2880635,-350.5506925,-356.7652398,-349.7190357,-284.0812442,294.0656607,-124.4856874,-114.4046959
2009-04-09,900,1500,950,700,15.5,25.2,6.1,0,0,1.6,46,11.1,22.19,12821,367936,15392,1035076,34409,158138,88.17,87.912,85.556,54.201,126.757,100.003,0,11822,1,2574,0,8.7,0,10,46.96490289,74.03659169,20.24412856,15.26973016,2.225608348,1344.734791,1282.728648,1168.187852,1118.197343,1390.482261,-491.6996935,-488.3623436,-509.5008156,-460.7636099,-456.2413612,-407.3857792,-402.7682925,-410.43652,-435.7237952,-430.0110703,-435.2983454,-446.014192,-460.5871815,-361.5887423,-353.8843894,-311.3322244,-315.7754826,-324.0658005,-321.2880635,-350.5506925,-356.7652398,-322.1378626,311.568019,66.53292645,-392.7078695
2009-04-10,900,1500,950,700,16.4,26,7.3,0,0,1.8,43,11,22.45,12821,367936,15392,1035076,34409,158138,88.17,87.912,85.556,54.201,126.757,100.003,0,11822,1,2574,0,8.7,0,10,50.99481786,64.83366907,3.315460144,12.21765124,41.24544225,1347.85485,1285.717023,1169.927673,1117.761214,1387.670363,-498.8496683,-491.6996935,-488.3623436,-509.5008156,-460.7636099,-456.2413612,-407.3857792,-402.7682925,-410.43652,-435.7237952,-430.0110703,-435.2983454,-446.014192,-460.5871815,-361.5887423,-353.8843894,-311.3322244,-315.7754826,-324.0658005,-321.2880635,-350.5506925,-349.7098165,326.7568665,70.02113427,-428.915805
